ID,RCTRCK,RACE_DE,RACE_NO,PARTCPT_NO,RANK,RCHOSE_NM,HRSMN,RCORD,ARVL_DFFRNC,EACH_SCTN_PASAGE_RANK,A_WIN_SYTM_EXPECT_ALOT,WIN_STA_EXPECT_ALOT
4585,부경,2005-12-23,11,2,5,어매터어브럭,김태경,01:44.0,2½,4 -  - 5 - 5 -  - 3 - ,4.7,1.8
4586,부경,2005-12-23,11,5,6,프린세스켈리,뉴남,01:45.1,6,3 -  - 3 - 3 -  - 4 - ,8.3,2.3
4587,부경,2005-12-23,11,7,10,프리즐레이베어,유현명,01:46.2,1½,1 -  - 1 - 1 -  - 2 - ,6.6,2.4
4588,부경,2005-12-23,11,8,11,선림원,베이커,01:46.7,3,2 -  - 2 - 2 -  - 8 - ,62.5,11.2
4589,부경,2005-12-23,11,11,8,참좋은,문중원,01:45.9,1¼,11 -  - 9 - 10 -  - 11 - ,46.5,7.7
4590,부경,2005-12-23,6,3,8,개막축포,유현명,01:18.3,목,11 -  -  - 12 -  - 8 - ,7.3,2.1
4591,부경,2005-12-23,6,4,6,범방동,김홍일,01:18.0,목,9 -  -  - 10 -  - 12 - ,26.8,6
4592,부경,2005-12-23,6,5,10,당연지사,안선호,01:18.8,2,5 -  -  - 6 -  - 6 - ,33.7,6
4593,부경,2005-12-23,12,9,6,추월자신,조성곤,02:01.4,2,4 -  - 5 - 6 -  - 7 - ,26.1,3.2
4594,부경,2005-12-23,12,11,11,초고리,김용근,02:05.5,13,5 -  - 4 - 4 -  - 11 - ,47.2,9.1
4595,부경,2005-12-23,7,12,11,토크인,김용근,01:34.0,8,2 -  -  - 2 -  - 6 - ,25.9,5.6
4596,부경,2005-12-23,3,1,1,번개소녀,조창욱,01:18.6,,4 -  -  - 4 -  - 5 - ,4.1,2.4
4597,부경,2005-12-23,3,2,3,좋아해,안선호,01:19.8,1¼,10 -  -  - 11 -  - 11 - ,4.8,2
4598,부경,2005-12-23,3,4,5,여군천하,김동영,01:20.0,머리,7 -  -  - 10 -  - 7 - ,13,2.7
4599,부경,2005-12-23,3,7,7,도루왕,박재호,01:20.1,¾,9 -  -  - 7 -  - 9 - ,11.2,2.6
4600,부경,2005-12-23,3,8,8,운달산,김홍일,01:20.2,½,3 -  -  - 3 -  - 4 - ,9.8,3.3
4601,부경,2005-12-23,3,9,4,학창시절,김용근,01:19.9,½,1 -  -  - 2 -  - 2 - ,6.5,2.4
4602,부경,2005-12-23,1,11,5,광안야경,조창욱,01:05.3,2,8 -  -  -  -  - 12 - ,118.5,19.5
4603,부경,2005-12-23,1,12,11,직항노선,조성곤,01:06.1,2,10 -  -  -  -  - 11 - ,103,12.5
4604,부경,2005-12-23,2,1,1,고치령,김태준,01:02.7,,2 -  -  -  -  - 2 - ,6.7,1.8
4605,부경,2005-12-23,2,3,11,아임미스비헤이번,조성곤,01:05.6,2½,5 -  -  -  -  - 9 - ,74.1,10.2
4606,부경,2005-12-23,2,7,5,덕수궁,유현명,01:04.1,2½,7 -  -  -  -  - 5 - ,1.7,1.2
4607,부경,2005-12-23,2,9,12,슈드어빈어세일러,뉴남,01:06.5,5,10 -  -  -  -  - 12 - ,84.5,23.7
4608,부경,2005-12-23,4,1,5,산여울,김용근,01:19.4,1,2 -  -  - 1 -  - 1 - ,6,2.6
4609,부경,2005-12-23,4,2,11,사필귀정,구민성,01:20.6,½,3 -  -  - 3 -  - 5 - ,16.3,4.9
4610,부경,2005-12-23,5,8,10,대한해협,정시원,01:21.7,4,10 -  -  - 10 -  - 10 - ,78.7,15.3
4611,부경,2005-12-23,5,10,9,지혜로운,김명신,01:21.0,9,8 -  -  - 8 -  - 9 - ,66.9,21.5
4612,부경,2005-12-23,5,11,6,캐티에너스로즈,김동영,01:19.0,2,7 -  -  - 5 -  - 4 - ,26.6,2.8
4613,서울,2005-01-08,5,10,2,터보엔진,김효섭,01:18.7,1,1 -  -  - 1 - 1 - 1,4.6,1.8
4614,서울,2005-01-08,3,5,2,노던빅터,함완식,01:18.9,6,3 -  -  - 4 - 4 - 4,9.1,1.3
4615,서울,2005-01-08,8,6,8,헤드헌팅,오경환,01:32.9,1¼,8 -  -  - 9 - 8 - 7,80.1,10.4
4616,서울,2005-01-08,7,1,6,렛츠고투윈,이애리,01:32.4,코,10 -  -  - 10 - 9 - 6,10.6,2.8
4617,서울,2005-01-08,11,11,11,골드머니,지하주,02:10.2,6,5 - 5 - 4 - 1 - 4 - 10,11.6,2.6
4618,서울,2005-01-08,8,11,1,글라이딩빅터,함완식,01:29.8,,1 -  -  - 1 - 1 - 1,1.5,1.2
4619,서울,2005-01-08,1,7,4,세븐스타,오경환,01:04.1,½,3 -  -  - 3 - 3 - 5,39.9,5.9
4620,서울,2005-01-08,8,10,2,블랙임페리얼,이성환,01:31.6,10,10 -  -  - 8 - 9 - 6,7.4,1.9
4621,서울,2005-01-08,1,11,7,카일라스,최범현,01:04.7,½,6 -  -  - 6 - 6 - 6,7.6,2.4
4622,서울,2005-01-08,9,3,3,빅비즈,최봉주,01:57.1,2,12 - 12 - 12 - 7 - 6 - 5,86.9,7.6
4623,서울,2005-01-08,3,8,9,국길마을,우창구,01:19.8,½,8 -  -  - 8 - 10 - 10,178.1,11.9
4624,서울,2005-01-08,9,11,7,무패신화,이준철,01:58.0,½,8 - 8 - 8 - 10 - 10 - 10,61.8,9.3
4625,서울,2005-01-08,8,9,11,블록버스터,황순도,01:33.7,4,12 -  -  - 10 - 10 - 10,134.2,31.5
4626,서울,2005-01-08,10,11,7,소이,안병기,02:02.9,½,4 - 4 - 4 - 5 - 5 - 5,73.3,7.5
4627,서울,2005-01-08,4,8,5,신행성,천창기,01:18.8,1¼,6 -  -  - 4 - 4 - 5,97.5,6.5
4628,서울,2005-01-08,5,4,1,만적사,최범현,01:18.5,,9 -  -  - 7 - 7 - 3,4.8,1.6
4629,서울,2005-01-08,4,11,1,스트롱게일,안병기,01:17.4,,2 -  -  - 1 - 1 - 1,1.6,1.2
4630,서울,2005-01-08,6,7,5,비천왕,천창기,02:02.2,½,11 - 10 - 10 - 6 - 7 - 4,9.2,3.4
4631,서울,2005-01-08,6,3,8,서천장사,김효섭,02:02.7,목,4 - 4 - 4 - 10 - 10 - 8,2.6,1.3
4632,서울,2005-01-08,4,10,7,블랙호크,홍대유,01:19.6,3,9 -  -  - 9 - 10 - 8,186.6,10
4633,서울,2005-01-08,1,1,6,송곡,김혜성,01:04.6,2½,9 -  -  - 9 - 11 - 7,51.5,5.9
4634,서울,2005-01-08,8,4,12,비룡제천,한창민,01:35.5,10,11 -  -  - 12 - 12 - 12,236.5,35
4635,서울,2005-01-08,7,5,8,무극평정,심승태,01:33.5,4,9 -  -  - 9 - 10 - 9,142.8,17.2
4636,서울,2005-01-08,9,2,4,누벼라,이성환,01:57.1,코,3 - 3 - 2 - 3 - 3 - 3,9.9,2.8
4637,서울,2005-01-08,9,1,5,아로마,우창구,01:57.6,3,7 - 7 - 5 - 5 - 5 - 4,14.3,3.7
